run,time,node_id,x,y,speed
1,340.00,57,424.34,288.78,14.32
1,340.00,58,272.59,561.94,24.23
1,340.00,59,298.84,508.08,19.83
1,340.00,60,841.02,909.83,20.66
1,340.00,61,372.06,274.77,19.32
1,340.00,62,255.42,311.62,7.83
1,340.00,63,233.79,681.72,5.89
1,340.00,64,856.28,916.53,20.30
1,340.00,65,100.48,723.93,6.10
1,340.00,66,752.45,54.46,24.20
1,340.00,67,648.82,40.96,8.30
1,340.00,68,312.80,416.44,12.32
1,340.00,69,438.03,588.41,11.62
1,340.00,70,344.26,882.34,18.95
1,340.00,71,952.12,900.51,12.37
1,340.00,72,881.30,848.00,0.00
1,340.00,73,287.10,794.91,11.17
1,340.00,74,190.41,121.85,18.86
1,340.00,75,207.25,591.25,7.46
1,340.00,76,702.34,680.42,5.60
1,340.00,77,920.26,832.37,21.42
1,340.00,78,303.52,414.04,0.00
1,340.00,79,11.00,973.32,0.00
1,340.00,80,607.74,589.28,16.09
1,340.00,81,189.08,695.69,8.76
1,340.00,82,669.16,307.90,0.00
1,340.00,83,566.71,206.11,8.17
1,340.00,84,689.83,305.04,16.98
1,340.00,85,340.78,946.18,9.35
1,340.00,86,396.50,212.03,8.07
1,340.00,87,556.13,226.36,13.10
1,340.00,88,355.26,928.89,17.18
1,340.00,89,773.24,449.77,6.80
1,340.00,90,136.27,370.67,19.10
1,340.00,91,188.08,796.20,10.78
1,340.00,92,392.85,440.62,11.72
1,340.00,93,468.90,762.48,20.89
1,340.00,94,906.42,343.27,0.00
1,340.00,95,367.11,469.92,20.19
1,340.00,96,449.19,542.24,15.69
1,340.00,97,135.60,239.80,5.78
1,340.00,98,665.79,288.98,22.34
1,340.00,99,295.19,767.76,12.94
1,350.00,0,429.15,542.41,0.00
1,350.00,1,367.05,560.21,9.51
1,350.00,2,767.96,845.44,0.00
1,350.00,3,620.84,493.66,0.00
1,350.00,4,673.42,716.32,11.21
1,350.00,5,462.79,769.75,19.86
1,350.00,6,187.67,296.67,22.79
1,350.00,7,801.11,766.12,19.23
1,350.00,8,798.87,763.91,13.37
1,350.00,9,379.29,279.94,8.04
1,350.00,10,659.66,381.16,17.29
1,350.00,11,885.57,640.36,6.48
1,350.00,12,765.78,313.50,14.22
1,350.00,13,901.99,836.20,24.99
1,350.00,14,632.66,739.95,16.81
1,350.00,15,412.35,610.83,15.90
1,350.00,16,672.38,401.67,5.81
1,350.00,17,586.61,144.89,13.17
1,350.00,18,565.20,795.64,9.36
1,350.00,19,599.58,523.88,16.58
1,350.00,20,732.70,681.76,5.05
1,350.00,21,436.93,706.51,5.87
1,350.00,22,219.30,205.47,6.00
1,350.00,23,340.98,743.31,21.74
1,350.00,24,443.11,755.97,5.77
1,350.00,25,838.36,679.97,17.67
1,350.00,26,298.92,729.01,16.06
1,350.00,27,868.38,327.62,16.17
1,350.00,28,805.70,632.87,21.18
1,350.00,29,610.52,789.87,13.13
1,350.00,30,926.28,240.12,22.27
1,350.00,31,351.77,502.71,5.03
1,350.00,32,911.08,466.08,20.31
1,350.00,33,447.10,564.52,15.72
1,350.00,34,517.93,375.01,5.22
1,350.00,35,162.23,513.15,17.72
