run,time,node_id,x,y,speed
4,410.00,9,556.82,564.76,0.00
4,410.00,10,847.50,562.75,6.31
4,410.00,11,500.43,548.62,7.61
4,410.00,12,550.16,308.05,0.00
4,410.00,13,422.68,504.01,8.87
4,410.00,14,472.14,453.00,15.89
4,410.00,15,501.04,325.78,6.16
4,410.00,16,396.41,785.44,19.49
4,410.00,17,467.46,688.82,8.25
4,410.00,18,93.77,262.30,19.53
4,410.00,19,213.33,463.48,5.09
4,410.00,20,665.20,400.31,0.00
4,410.00,21,411.24,361.76,22.07
4,410.00,22,810.96,270.07,21.21
4,410.00,23,343.88,155.37,12.45
4,410.00,24,511.39,498.20,7.16
4,410.00,25,568.21,781.15,11.08
4,410.00,26,450.15,249.27,8.04
4,410.00,27,125.61,575.87,7.28
4,410.00,28,106.84,200.26,10.08
4,410.00,29,493.26,747.62,8.03
4,410.00,30,552.00,122.51,0.00
4,410.00,31,794.45,256.51,0.00
4,410.00,32,673.53,749.83,0.00
4,410.00,33,479.24,371.25,10.87
4,410.00,34,447.79,551.02,17.18
4,410.00,35,495.60,789.14,15.50
4,410.00,36,241.44,658.60,10.69
4,410.00,37,594.32,744.42,9.83
4,410.00,38,759.48,35.16,0.00
4,410.00,39,945.79,57.63,14.69
4,410.00,40,821.74,241.15,6.06
4,410.00,41,496.25,886.22,11.03
4,410.00,42,501.57,238.93,8.00
4,410.00,43,175.91,504.39,9.56
4,410.00,44,730.72,147.08,11.73
4,410.00,45,364.40,443.02,8.70
4,410.00,46,405.51,127.08,5.14
4,410.00,47,783.50,147.71,18.67
4,410.00,48,726.51,564.62,0.00
4,410.00,49,842.40,171.51,20.79
4,410.00,50,247.48,822.20,6.24
4,410.00,51,241.80,679.36,12.00
4,410.00,52,322.49,442.63,9.38
4,410.00,53,313.24,697.84,10.97
4,410.00,54,595.75,383.70,0.00
4,410.00,55,711.21,129.44,0.00
4,410.00,56,250.05,671.65,0.00
4,410.00,57,387.57,709.15,9.98
4,410.00,58,90.34,172.58,13.22
4,410.00,59,895.54,694.10,22.49
4,410.00,60,666.68,223.36,7.03
4,410.00,61,732.79,247.19,7.48
4,410.00,62,614.21,213.68,22.65
4,410.00,63,252.74,360.51,6.04
4,410.00,64,517.72,530.22,9.21
4,410.00,65,346.95,490.86,7.34
4,410.00,66,316.67,503.84,8.56
4,410.00,67,187.67,575.00,0.00
4,410.00,68,838.87,412.38,15.70
4,410.00,69,135.28,606.52,10.63
4,410.00,70,577.96,754.17,21.67
4,410.00,71,642.58,550.37,7.83
4,410.00,72,663.43,986.24,0.00
4,410.00,73,639.88,644.57,6.68
4,410.00,74,167.92,388.74,7.53
4,410.00,75,455.83,613.12,11.98
4,410.00,76,948.65,750.49,0.00
4,410.00,77,668.42,618.33,20.97
4,410.00,78,875.00,212.06,0.00
4,410.00,79,769.01,794.86,16.78
4,410.00,80,299.15,367.41,0.00
4,410.00,81,761.78,433.53,14.58
4,410.00,82,817.22,709.25,10.95
4,410.00,83,630.32,604.98,0.00
4,410.00,84,770.67,137.70,21.17
4,410.00,85,212.77,615.04,17.12
4,410.00,86,301.14,829.67,20.31
4,410.00,87,194.84,60.68,0.00
4,410.00,88,604.03,61.11,23.67
4,410.00,89,122.72,161.77,9.27
4,410.00,90,773.83,595.23,8.55
4,410.00,91,123.31,574.90,11.58
4,410.00,92,182.65,151.42,12.74
4,410.00,93,165.99,176.24,12.18
4,410.00,94,433.30,841.81,22.31
4,410.00,95,641.91,323.45,13.87
4,410.00,96,212.36,627.26,9.12
4,410.00,97,272.19,532.37,0.00
4,410.00,98,156.35,451.24,14.70
4,410.00,99,764.66,590.43,10.75
4,410.00,100,202.74,991.34,6.63
4,410.00,101,690.54,575.19,11.24
4,410.00,102,255.69,437.75,11.32
4,410.00,103,206.36,626.24,12.96
4,410.00,104,797.37,155.31,19.41
4,410.00,105,704.15,417.44,11.91
4,410.00,106,564.48,778.16,14.34
4,410.00,107,898.58,743.92,0.00
4,410.00,108,690.61,458.01,0.00
4,410.00,109,918.39,462.67,8.34
4,410.00,110,95.71,226.28,0.00
4,410.00,111,746.79,372.03,5.09
4,410.00,112,87.92,588.08,5.49
4,410.00,113,454.73,740.59,6.13
4,410.00,114,730.49,2.41,0.00
4,410.00,115,189.20,25.56,0.00
4,410.00,116,467.66,431.75,12.44
4,410.00,117,749.90,185.96,18.99
4,410.00,118,755.25,434.11,9.91
4,410.00,119,779.36,152.94,14.94
4,410.00,120,550.61,459.91,5.34
4,410.00,121,466.24,584.35,5.83
4,410.00,122,717.89,143.25,17.96
4,410.00,123,675.91,156.59,9.36
4,410.00,124,20.34,397.91,0.00
4,410.00,125,931.92,851.39,20.03
4,410.00,126,651.05,416.43,18.21
4,410.00,127,577.50,507.59,12.96
4,410.00,128,689.62,403.37,10.28
4,410.00,129,69.70,214.03,11.26
4,410.00,130,799.98,221.99,5.20
4,410.00,131,204.06,425.97,18.76
4,410.00,132,165.62,527.98,14.07
4,410.00,133,779.68,287.18,13.99
4,410.00,134,973.60,208.84,12.43
4,410.00,135,404.85,617.40,14.59
4,410.00,136,411.63,52.22,10.37
4,410.00,137,235.09,476.49,6.95
4,410.00,138,450.44,432.81,22.88
4,410.00,139,722.61,484.81,5.14
4,410.00,140,946.39,748.91,19.58
4,410.00,141,945.51,615.68,6.54
4,410.00,142,822.91,378.48,8.11
4,410.00,143,460.03,819.46,20.76
4,410.00,144,697.46,242.03,19.94
4,410.00,145,370.65,195.30,7.33
4,410.00,146,530.97,494.09,16.28
4,410.00,147,401.96,696.46,15.73
4,410.00,148,315.37,94.68,8.59
4,410.00,149,574.53,640.55,8.57
4,420.00,0,155.29,829.62,24.97
4,420.00,1,752.10,644.98,7.53
4,420.00,2,382.84,597.31,5.38
4,420.00,3,591.19,570.24,5.81
4,420.00,4,520.02,289.01,20.77
4,420.00,5,447.32,388.36,7.88
4,420.00,6,333.77,641.30,9.02
4,420.00,7,492.14,572.23,6.62
4,420.00,8,382.76,674.71,8.04
4,420.00,9,493.14,570.86,13.85
4,420.00,10,832.14,623.98,6.31
4,420.00,11,523.92,621.03,7.61
4,420.00,12,514.12,317.67,24.19
4,420.00,13,344.27,545.44,8.87
4,420.00,14,579.10,335.50,15.89
4,420.00,15,507.79,386.99,6.16
4,420.00,16,393.44,784.99,0.00
4,420.00,17,390.66,658.70,8.25
4,420.00,18,146.45,450.35,19.53
4,420.00,19,194.81,510.93,5.09
4,420.00,20,633.71,428.59,13.92
4,420.00,21,338.97,570.24,22.07
4,420.00,22,763.21,63.37,21.21
4,420.00,23,306.95,172.32,0.00
4,420.00,24,564.80,450.51,7.16
4,420.00,25,482.12,838.07,0.00
4,420.00,26,379.65,287.92,8.04
4,420.00,27,95.02,641.91,7.28
4,420.00,28,65.01,108.55,10.08
4,420.00,29,455.25,818.34,8.03
4,420.00,30,500.48,215.10,22.80
4,420.00,31,866.54,181.08,0.00
4,420.00,32,661.60,679.08,24.85
4,420.00,33,470.51,479.58,10.87
4,420.00,34,613.56,596.10,17.18
4,420.00,35,345.30,751.34,15.50
4,420.00,36,246.21,551.77,10.69
4,420.00,37,591.89,646.19,9.83
4,420.00,38,657.95,159.47,17.26
4,420.00,39,853.66,171.99,14.69
4,420.00,40,809.78,300.60,6.06
4,420.00,41,550.44,982.28,11.03
4,420.00,42,575.23,270.04,8.00
4,420.00,43,173.10,408.83,9.56
4,420.00,44,758.85,260.91,11.73
4,420.00,45,365.30,355.98,8.70
4,420.00,46,450.64,151.74,5.14
4,420.00,47,660.51,288.20,18.67
4,420.00,48,694.40,473.44,16.06
4,420.00,49,834.79,124.45,0.00
4,420.00,50,185.10,824.31,6.24
4,420.00,51,178.34,577.57,12.00
4,420.00,52,411.47,412.99,9.38
4,420.00,53,418.24,729.61,10.97
4,420.00,54,581.34,381.27,7.00
4,420.00,55,696.62,284.76,23.63
4,420.00,56,245.03,633.68,20.47
4,420.00,57,309.98,771.89,9.98
4,420.00,58,82.29,166.95,0.00
4,420.00,59,961.55,749.24,0.00
4,420.00,60,620.48,170.41,7.03
4,420.00,61,690.77,309.01,7.48
4,420.00,62,817.77,114.36,22.65
