run,time,src,dst,edge_type,distance
1,90.0,35,87,radio,242.55688343149532
1,90.0,35,88,radio,160.89508911088615
1,90.0,35,91,radio,116.37892463844132
1,90.0,35,95,radio,177.43749688270515
1,90.0,35,96,radio,104.29099673509694
1,90.0,35,99,radio,134.15338832843545
1,90.0,36,38,radio,104.7106608708015
1,90.0,36,41,radio,44.51391355520204
1,90.0,36,45,radio,90.5574099673793
1,90.0,36,51,radio,91.56259607503492
1,90.0,36,55,radio,76.80432930505938
1,90.0,36,61,radio,210.64324342356673
1,90.0,36,71,radio,210.97262594943453
1,90.0,36,75,radio,199.95866172786816
1,90.0,36,77,radio,154.53416741937681
1,90.0,36,80,radio,212.50331785645136
1,90.0,36,83,radio,160.61016157142737
1,90.0,36,86,radio,122.04791559055812
1,90.0,36,87,radio,211.94067094354497
1,90.0,36,88,radio,198.7279371402018
1,90.0,36,91,radio,152.07289041772043
1,90.0,36,96,radio,182.87166784387352
1,90.0,36,99,radio,129.63076216701035
1,90.0,37,42,radio,217.07914225000982
1,90.0,37,62,radio,249.0785016816987
1,90.0,37,63,radio,190.7755649971977
1,90.0,37,66,radio,194.9192576427481
1,90.0,37,68,radio,142.98537162940832
1,90.0,37,72,radio,109.16095684813321
1,90.0,37,74,radio,159.97831415538798
1,90.0,38,41,radio,78.64991417668558
1,90.0,38,45,radio,69.29445143732656
1,90.0,38,51,radio,175.89192278214483
1,90.0,38,54,radio,163.05912056674416
1,90.0,38,55,radio,82.38502594525292
1,90.0,38,59,radio,232.66860768053775
1,90.0,38,64,radio,184.2140931090778
1,90.0,38,65,radio,187.91782459362383
1,90.0,38,71,radio,115.29176640159524
1,90.0,38,75,radio,123.01023900472674
1,90.0,38,77,radio,158.89340892560645
1,90.0,38,80,radio,217.0991883909288
1,90.0,38,83,radio,170.7516866680971
1,90.0,38,84,radio,185.6196931901354
1,90.0,38,86,radio,179.4599905271367
1,90.0,38,87,radio,176.62908735539568
1,90.0,38,88,radio,205.9507914527157
1,90.0,38,91,radio,235.38464797008322
1,90.0,38,96,radio,223.2685454783096
1,90.0,38,99,radio,186.03282774822299
1,90.0,39,52,radio,222.7779578414346
1,90.0,39,89,radio,66.28337046348808
1,90.0,39,94,radio,150.92432839009095
1,90.0,39,98,radio,220.49023969327982
1,90.0,40,43,radio,65.03907287162076
1,90.0,40,58,radio,90.60828052667148
1,90.0,40,69,radio,123.44597927838723
1,90.0,40,73,radio,99.85447661472169
1,90.0,40,85,radio,155.93897812926704
1,90.0,40,97,radio,26.371668509974935
1,90.0,40,98,radio,86.9919191649431
1,90.0,41,45,radio,46.144295422077946
1,90.0,41,51,radio,135.68272734581953
1,90.0,41,54,radio,240.5849542261528
1,90.0,41,55,radio,91.89282072066352
1,90.0,41,71,radio,193.22336608184847
1,90.0,41,75,radio,193.06759878343135
1,90.0,41,77,radio,117.71253459169071
1,90.0,41,80,radio,239.01130559034235
1,90.0,41,83,radio,125.86505670757073
1,90.0,41,86,radio,161.49650770217912
1,90.0,41,87,radio,223.80431921658712
1,90.0,41,88,radio,225.71766102810832
1,90.0,41,91,radio,196.48210732786842
1,90.0,41,96,radio,219.54082718255393
1,90.0,41,99,radio,169.06974892037903
1,90.0,42,44,radio,118.84679297313832
1,90.0,42,47,radio,86.07607449227689
1,90.0,42,54,radio,185.90994298315513
1,90.0,42,59,radio,211.94605846771483
1,90.0,42,62,radio,80.29755911607774
1,90.0,42,63,radio,201.83349226528284
1,90.0,42,64,radio,193.74079436195154
1,90.0,42,65,radio,164.94123468678174
1,90.0,42,66,radio,47.11243784819459
1,90.0,42,67,radio,227.2347167578053
1,90.0,42,68,radio,132.48951090558077
1,90.0,42,71,radio,233.852282648684
1,90.0,42,72,radio,127.13708388979197
1,90.0,42,75,radio,236.4531382747964
1,90.0,42,84,radio,174.69713506523226
1,90.0,42,93,radio,63.526404746372954
1,90.0,43,58,radio,48.56805637453484
1,90.0,43,69,radio,122.93209345000187
1,90.0,43,73,radio,155.26268869242213
1,90.0,43,85,radio,127.2422968198861
1,90.0,43,89,radio,210.69958329337058
1,90.0,43,97,radio,52.24312107828161
1,90.0,43,98,radio,76.81833244740474
1,90.0,44,47,radio,51.25711267716899
1,90.0,44,54,radio,209.45393407620685
1,90.0,44,59,radio,144.29791024127826
1,90.0,44,62,radio,134.23577541028325
1,90.0,44,64,radio,249.55409273341922
1,90.0,44,65,radio,204.52817532066337
1,90.0,44,66,radio,153.47115038338634
1,90.0,44,67,radio,137.95721256969495
1,90.0,44,68,radio,231.32236057069798
1,90.0,44,70,radio,228.30529122208273
1,90.0,44,72,radio,243.85742166274127
1,90.0,44,75,radio,227.60828983145583
1,90.0,44,84,radio,221.8385322706585
1,90.0,44,87,radio,212.8002593983381
1,90.0,44,93,radio,76.08093125087261
1,90.0,45,51,radio,181.1148102723795
1,90.0,45,54,radio,228.1666868760644
1,90.0,45,55,radio,120.74763144674935
1,90.0,45,64,radio,238.7774648077159
1,90.0,45,71,radio,180.28929751929263
1,90.0,45,75,radio,192.2949591122971
1,90.0,45,77,radio,91.32875560304095
1,90.0,45,83,radio,102.53226077679159
1,90.0,45,84,radio,245.54307259623516
1,90.0,45,86,radio,203.06401847693257
1,90.0,45,87,radio,240.3781747580259
1,90.0,45,91,radio,242.17988046078483
1,90.0,45,99,radio,210.5257893940788
1,90.0,46,48,radio,215.3540340927005
1,90.0,46,49,radio,191.52139332199943
1,90.0,46,51,radio,185.6901163228673
1,90.0,46,53,radio,133.43122760433553
1,90.0,46,55,radio,246.0645071927278
1,90.0,46,57,radio,89.83065456735802
1,90.0,46,60,radio,232.96542940960146
1,90.0,46,61,radio,62.447966339985825
1,90.0,46,70,radio,245.089250070255
1,90.0,46,76,radio,180.2647014809056
1,90.0,46,79,radio,183.663597917497
1,90.0,46,80,radio,155.31191068298656
1,90.0,46,82,radio,134.5548230276418
1,90.0,46,86,radio,153.3982509678647
1,90.0,46,87,radio,236.41300577590906
1,90.0,46,88,radio,155.25774731072195
1,90.0,46,91,radio,138.61767023002517
1,90.0,46,95,radio,174.01648111601384
1,90.0,46,96,radio,106.79903089447954
1,90.0,46,99,radio,145.96275209792395
1,90.0,47,54,radio,225.6277919494848
1,90.0,47,59,radio,189.2939462846078
1,90.0,47,62,radio,131.84858361013968
1,90.0,47,65,radio,214.0147015978108
1,90.0,47,66,radio,129.71391598436918
1,90.0,47,67,radio,142.38055239392773
1,90.0,47,68,radio,182.45956730190943
1,90.0,47,72,radio,212.78715304265904
1,90.0,47,84,radio,228.93400009609755
1,90.0,47,93,radio,27.715910593015032
1,90.0,48,53,radio,129.29914655557474
1,90.0,48,60,radio,220.8942609032657
1,90.0,48,70,radio,78.70964680393372
1,90.0,48,79,radio,123.88005327735377
1,90.0,48,80,radio,220.85863170815853
1,90.0,48,82,radio,110.91938874696343
1,90.0,48,88,radio,233.47635619051454
1,90.0,49,50,radio,133.93622549556935
1,90.0,49,51,radio,181.03698738103216
1,90.0,49,56,radio,201.98618764658139
1,90.0,49,57,radio,181.18092890809453
1,90.0,49,61,radio,171.5096411284217
1,90.0,49,76,radio,107.56696007603824
1,90.0,49,78,radio,71.04062851636378
1,90.0,49,86,radio,202.91627559168336
1,90.0,49,91,radio,131.27223392629529
1,90.0,49,95,radio,236.0506492259659
1,90.0,49,96,radio,219.48208514591798
1,90.0,49,99,radio,201.0597346561464
1,90.0,50,56,radio,95.47514074354642
1,90.0,50,57,radio,245.62149437701902
1,90.0,50,76,radio,125.65328885468935
1,90.0,50,78,radio,66.93696885877041
1,90.0,51,53,radio,237.19774450866936
1,90.0,51,55,radio,104.27920214501069
1,90.0,51,61,radio,123.57714432693447
1,90.0,51,75,radio,228.4345652479064
1,90.0,51,77,radio,242.6270234330875
1,90.0,51,78,radio,248.23959575377978
1,90.0,51,80,radio,167.12290238025423
1,90.0,51,83,radio,247.02798424470052
1,90.0,51,86,radio,51.74449632569627
1,90.0,51,87,radio,201.62567346446733
1,90.0,51,88,radio,153.88548989427164
1,90.0,51,91,radio,61.32057566592149
1,90.0,51,96,radio,111.9868943225054
1,90.0,51,99,radio,57.19451459711844
1,90.0,52,81,radio,154.68821965489164
1,90.0,52,89,radio,249.72555355830133
1,90.0,52,94,radio,178.03629292927891
1,90.0,53,55,radio,240.1901455097607
1,90.0,53,57,radio,209.23988577706686
1,90.0,53,59,radio,167.74227880889185
1,90.0,53,61,radio,147.08935311571673
1,90.0,53,70,radio,122.57025821952077
1,90.0,53,75,radio,247.11598289062576
1,90.0,53,79,radio,185.110257144222
1,90.0,53,80,radio,93.3137894418612
1,90.0,53,82,radio,19.956605422766643
1,90.0,53,86,radio,186.6069111796238
1,90.0,53,87,radio,157.26266753428803
1,90.0,53,88,radio,105.12210994838338
1,90.0,53,91,radio,221.05014137068542
1,90.0,53,96,radio,125.50432542346898
1,90.0,53,99,radio,180.30754975873865
1,90.0,54,55,radio,193.43746612277573
1,90.0,54,59,radio,148.11781864448315
1,90.0,54,62,radio,105.65640207767817
1,90.0,54,63,radio,160.20847199820602
1,90.0,54,64,radio,65.03583089343898
1,90.0,54,65,radio,29.925240182828848
1,90.0,54,66,radio,157.1195751649042
1,90.0,54,71,radio,47.95142750742672
1,90.0,54,72,radio,208.49426131191228
1,90.0,54,74,radio,239.6091753251531
1,90.0,54,75,radio,68.5203539103528
1,90.0,54,80,radio,227.16053530488085
1,90.0,54,84,radio,41.03130634040303
1,90.0,54,87,radio,146.71863446747318
1,90.0,54,88,radio,224.8134864726759
1,90.0,54,93,radio,223.4950030761314
1,90.0,55,59,radio,203.53457323020086
1,90.0,55,61,radio,187.71357169901168
1,90.0,55,64,radio,235.54298673490575
1,90.0,55,65,radio,222.81868256499493
1,90.0,55,71,radio,153.33388699175407
1,90.0,55,75,radio,130.4618848553094
1,90.0,55,77,radio,207.4608177463879
1,90.0,55,80,radio,148.34626419293474
1,90.0,55,83,radio,216.64080178950596
1,90.0,55,84,radio,227.3366688416103
1,90.0,55,86,radio,97.7486250542687
1,90.0,55,87,radio,135.5933663569129
1,90.0,55,88,radio,135.46512466313976
1,90.0,55,91,radio,159.0305410919551
1,90.0,55,96,radio,142.01436159769196
1,90.0,55,99,radio,104.04512722852525
1,90.0,56,76,radio,220.50874653854436
1,90.0,56,78,radio,132.60201544471335
1,90.0,57,60,radio,181.14330790840717
1,90.0,57,61,radio,139.5074908383059
1,90.0,57,76,radio,120.21553851312231
1,90.0,57,78,radio,220.6627156997756
1,90.0,57,79,radio,173.08335593002585
1,90.0,57,80,radio,244.93130404258252
1,90.0,57,82,radio,204.08423089499104
1,90.0,57,86,radio,230.13987507600677
1,90.0,57,88,radio,245.08808090154034
1,90.0,57,91,radio,192.3858955329106
1,90.0,57,92,radio,215.39308368654739
1,90.0,57,95,radio,87.27672083665838
1,90.0,57,96,radio,193.61902411694982
1,90.0,57,99,radio,223.32657096727203
1,90.0,58,69,radio,84.27584292073264
1,90.0,58,73,radio,154.66094012387222
1,90.0,58,85,radio,78.69296791963058
1,90.0,58,89,radio,238.1564454303095
1,90.0,58,97,radio,66.22980144919646
1,90.0,58,98,radio,125.38638881473531
1,90.0,59,62,radio,161.0641527466618
1,90.0,59,64,radio,211.5839731643207
1,90.0,59,65,radio,165.1219191991178
1,90.0,59,66,radio,216.6588601927001
1,90.0,59,70,radio,190.7810056059041
1,90.0,59,71,radio,164.07671985994844
1,90.0,59,75,radio,120.02112522385383
1,90.0,59,80,radio,127.02518569165724
1,90.0,59,82,radio,183.05395761905834
1,90.0,59,84,radio,183.51346026926743
1,90.0,59,86,radio,225.45229650637853
1,90.0,59,87,radio,69.77014046137501
1,90.0,59,88,radio,133.70718492287546
1,90.0,59,93,radio,205.60370862413936
1,90.0,59,96,radio,199.59093065567887
1,90.0,59,99,radio,224.28613332080968
1,90.0,60,79,radio,98.64110350153226
1,90.0,60,92,radio,82.30112332161694
1,90.0,60,95,radio,133.36321831749564
1,90.0,61,76,radio,196.4861870463163
1,90.0,61,78,radio,239.89861212603958
1,90.0,61,79,radio,243.03566425526938
1,90.0,61,80,radio,127.89499481996941
1,90.0,61,82,radio,156.29662600325068
1,90.0,61,86,radio,92.21514029702497
1,90.0,61,87,radio,202.67384636405362
1,90.0,61,88,radio,122.49816080251978
1,90.0,61,91,radio,82.07411772294599
1,90.0,61,95,radio,226.7521157563916
1,90.0,61,96,radio,59.347961211822586
1,90.0,61,99,radio,85.00385461848184
1,90.0,62,63,radio,162.36010655330324
1,90.0,62,64,radio,122.22595550863981
1,90.0,62,65,radio,86.31381870824629
1,90.0,62,66,radio,59.843437401272276
1,90.0,62,68,radio,202.9055802584049
1,90.0,62,71,radio,153.5803727694395
1,90.0,62,72,radio,141.35715227748466
1,90.0,62,74,radio,231.97599229230593
1,90.0,62,75,radio,158.4700078879281
1,90.0,62,84,radio,98.7172416551435
1,90.0,62,87,radio,200.66606539223318
1,90.0,62,93,radio,123.13231460506213
1,90.0,63,64,radio,99.3847392711778
1,90.0,63,65,radio,134.75017810748895
1,90.0,63,66,radio,154.76905633879147
1,90.0,63,68,radio,248.61405531465837
1,90.0,63,71,radio,182.50908936269437
1,90.0,63,72,radio,116.84374566060436
1,90.0,63,74,radio,79.48366373035407
1,90.0,63,75,radio,225.29729070718972
1,90.0,63,84,radio,119.25011865822182
1,90.0,63,85,radio,245.23403882821813
1,90.0,64,65,radio,48.659832511014656
1,90.0,64,66,radio,153.14303901908178
1,90.0,64,71,radio,83.6005532278345
1,90.0,64,72,radio,173.94226657141152
1,90.0,64,74,radio,177.6127202651882
1,90.0,64,75,radio,126.3468005135072
1,90.0,64,84,radio,29.480332426890968
1,90.0,64,87,radio,210.72525524957845
1,90.0,64,93,radio,244.8529977353759
1,90.0,65,66,radio,131.93019707405887
1,90.0,65,71,radio,73.24558280196825
1,90.0,65,72,radio,178.70581691707744
1,90.0,65,74,radio,214.16828173191286
1,90.0,65,75,radio,98.28761315649079
1,90.0,65,84,radio,19.199377594078417
1,90.0,65,87,radio,172.67378984663534
1,90.0,65,93,radio,208.50504166566336
1,90.0,66,68,radio,145.21030989568203
1,90.0,66,71,radio,204.36063539732888
1,90.0,66,72,radio,92.47219311771515
1,90.0,66,74,radio,209.3083849252103
1,90.0,66,75,radio,215.9970342388987
1,90.0,66,84,radio,138.03334234886873
1,90.0,66,93,radio,109.72007701419092
1,90.0,67,70,radio,228.46289085976306
1,90.0,67,93,radio,164.02760987102144
1,90.0,68,72,radio,132.2380550371186
1,90.0,68,90,radio,233.20684402478412
1,90.0,68,93,radio,155.54872484208926
1,90.0,69,73,radio,122.31895396871248
1,90.0,69,74,radio,243.17890718563564
1,90.0,69,85,radio,61.69060625411304
1,90.0,69,97,radio,99.94681835856504
1,90.0,69,98,radio,193.42548591124176
1,90.0,70,79,radio,199.9869728257318
1,90.0,70,80,radio,195.3524263990596
1,90.0,70,82,radio,113.08650892126785
1,90.0,70,87,radio,223.0858570147377
1,90.0,70,88,radio,209.2034268361778
1,90.0,70,96,radio,245.9554075437253
1,90.0,71,72,radio,248.97008093343257
1,90.0,71,75,radio,50.90827535872728
1,90.0,71,80,radio,215.05414992508287
1,90.0,71,84,radio,74.42675930067085
1,90.0,71,86,radio,238.26622085390122
1,90.0,71,87,radio,140.83003408364286
1,90.0,71,88,radio,209.89857002847833
1,90.0,71,99,radio,242.32746852142049
1,90.0,72,74,radio,137.64164522411085
1,90.0,72,84,radio,174.5624326709501
1,90.0,72,93,radio,188.11850573508175
1,90.0,73,85,radio,181.0518356714453
1,90.0,73,97,radio,103.05700655462493
1,90.0,73,98,radio,184.48297292704277
1,90.0,74,84,radio,198.69899748111456
1,90.0,74,85,radio,237.75719757769687
1,90.0,75,80,radio,165.32663094613648
1,90.0,75,84,radio,108.17861156439379
1,90.0,75,86,radio,201.85714874633504
1,90.0,75,87,radio,89.9226556547348
1,90.0,75,88,radio,161.0585862349475
1,90.0,75,96,radio,211.6757314856855
1,90.0,75,99,radio,204.8532071996922
1,90.0,76,78,radio,112.58149759174462
1,90.0,76,91,radio,200.5921267148838
1,90.0,76,95,radio,140.90168948596747
1,90.0,77,83,radio,13.014088519754306
1,90.0,77,89,radio,241.2599345104778
1,90.0,77,94,radio,179.42481127202007
1,90.0,78,91,radio,201.75299080806704
1,90.0,79,82,radio,166.59753899742938
1,90.0,79,92,radio,180.56597796927306
1,90.0,79,95,radio,174.70134200972814
1,90.0,80,82,radio,113.16297097549182
1,90.0,80,86,radio,115.94746482782625
1,90.0,80,87,radio,81.48614176656054
1,90.0,80,88,radio,13.898046625335533
1,90.0,80,91,radio,173.18021047452277
1,90.0,80,96,radio,74.05493231378989
1,90.0,80,99,radio,112.01957775317672
1,90.0,81,94,radio,204.3465617523329
1,90.0,82,86,radio,202.94000542032123
1,90.0,82,87,radio,176.39669186240425
1,90.0,82,88,radio,124.7816689261688
1,90.0,82,91,radio,233.17907732041485
1,90.0,82,96,radio,140.8759063857266
1,90.0,82,99,radio,196.39403911524406
1,90.0,83,89,radio,232.85401542597458
1,90.0,83,94,radio,167.1511818683912
1,90.0,84,87,radio,187.52325082506437
1,90.0,84,93,radio,221.81836375737694
1,90.0,85,97,radio,129.59241721644057
1,90.0,85,98,radio,204.04923057928934
1,90.0,86,87,radio,159.09072411677565
1,90.0,86,88,radio,103.0110406704058
1,90.0,86,91,radio,71.67229101961232
1,90.0,86,96,radio,62.937232223859375
1,90.0,86,99,radio,7.597815475516638
1,90.0,87,88,radio,81.67960455340126
1,90.0,87,91,radio,228.5538133569423
1,90.0,87,96,radio,143.94485784494012
1,90.0,87,99,radio,158.83936571265957
1,90.0,88,91,radio,162.39978140379375
1,90.0,88,96,radio,65.88384703400371
1,90.0,88,99,radio,99.41971886904528
1,90.0,89,94,radio,123.75717231740553
1,90.0,89,98,radio,185.8304609045567
1,90.0,91,96,radio,101.8452242375655
1,90.0,91,99,radio,70.23640437835638
1,90.0,92,95,radio,138.7670713822267
1,90.0,96,99,radio,55.965821712899036
1,90.0,97,98,radio,98.69451504516347
1,100.0,0,3,radio,99.50661083566257
1,100.0,0,6,radio,88.18521021123671
1,100.0,0,11,radio,214.85912710424947
1,100.0,0,12,radio,194.83271311563666
1,100.0,0,21,radio,162.0898284902541
1,100.0,0,23,radio,10.821182929791043
1,100.0,0,26,radio,162.80864135542686
1,100.0,0,34,radio,245.11431639135242
1,100.0,0,36,radio,161.31557054419767
1,100.0,0,41,radio,121.3209565573895
1,100.0,0,43,radio,13.401018618000649
1,100.0,0,55,radio,218.52069284166203
1,100.0,0,58,radio,120.78247927576251
1,100.0,0,69,radio,240.83302784294355
1,100.0,0,75,radio,216.99438817628442
1,100.0,0,77,radio,187.2490801045495
1,100.0,0,83,radio,100.51011988849676
1,100.0,0,84,radio,118.20964639148534
1,100.0,0,89,radio,101.95046493273092
1,100.0,0,94,radio,77.87238085483206
1,100.0,0,97,radio,119.40200500829128
1,100.0,1,3,radio,215.25449519115733
1,100.0,1,5,radio,197.73655655947886
1,100.0,1,12,radio,234.84192002281026
1,100.0,1,17,radio,234.82204858147367
1,100.0,1,21,radio,169.40762674684984
1,100.0,1,26,radio,223.8390604876638
1,100.0,1,29,radio,95.27304393163888
1,100.0,1,33,radio,74.25376219424838
1,100.0,1,39,radio,205.47674564290728
1,100.0,1,52,radio,72.14953915306732
1,100.0,1,81,radio,187.4768647060217
1,100.0,2,4,radio,181.15096052740103
1,100.0,2,6,radio,239.76344550410514
1,100.0,2,14,radio,174.66105833871498
1,100.0,2,18,radio,167.97574616592723
1,100.0,2,20,radio,33.16922971671188
1,100.0,2,27,radio,74.07406091203586
1,100.0,2,28,radio,195.5502886727606
1,100.0,2,34,radio,128.02475151313513
1,100.0,2,36,radio,249.58028327574277
1,100.0,2,37,radio,240.07405628263962
1,100.0,2,38,radio,160.5378313669398
1,100.0,2,42,radio,193.44310920784952
1,100.0,2,44,radio,233.1312016869471
1,100.0,2,47,radio,139.1779321588017
1,100.0,2,54,radio,73.92485914765074
1,100.0,2,55,radio,144.699277468825
1,100.0,2,62,radio,212.96946494744265
1,100.0,2,63,radio,40.00316237499227
1,100.0,2,64,radio,70.2203424941804
1,100.0,2,65,radio,35.14786622257456
1,100.0,2,66,radio,133.67063738906907
1,100.0,2,68,radio,97.9258586891123
1,100.0,2,71,radio,87.2393684067004
1,100.0,2,72,radio,203.2550528277218
1,100.0,2,75,radio,168.13330247158063
1,100.0,2,83,radio,235.60064197705412
1,100.0,2,84,radio,219.50898159300908
1,100.0,2,86,radio,193.91448269791508
1,100.0,2,88,radio,237.93112637904275
1,100.0,2,93,radio,83.07510156478897
1,100.0,3,6,radio,187.6828721540674
1,100.0,3,11,radio,248.5512166536306
1,100.0,3,12,radio,150.75765221042678
1,100.0,3,21,radio,73.28410537081004
1,100.0,3,23,radio,106.66760520420435
1,100.0,3,26,radio,109.54464888802194
1,100.0,3,36,radio,229.7602718052014
1,100.0,3,39,radio,191.57365502594558
1,100.0,3,41,radio,194.50657289665045
1,100.0,3,43,radio,93.06352937644263
1,100.0,3,58,radio,149.42267732844306
1,100.0,3,77,radio,245.87266379164646
1,100.0,3,81,radio,197.53326226233392
1,100.0,3,83,radio,192.54121896362864
1,100.0,3,84,radio,210.08691748892886
1,100.0,3,89,radio,185.68769076058862
1,100.0,3,94,radio,175.79393647108546
1,100.0,3,97,radio,183.85773304378583
1,100.0,4,6,radio,241.17201682616502
1,100.0,4,10,radio,143.86203425504593
1,100.0,4,18,radio,18.81518535651454
1,100.0,4,20,radio,150.2723730430846
1,100.0,4,27,radio,196.53780552351748
1,100.0,4,30,radio,112.18516524032937
1,100.0,4,34,radio,249.26382509301263
1,100.0,4,36,radio,148.7754942858534
1,100.0,4,38,radio,55.31846165612341
1,100.0,4,41,radio,182.99045685499564
1,100.0,4,45,radio,100.25285831336683
1,100.0,4,46,radio,214.16287376667321
1,100.0,4,47,radio,228.40491172477
1,100.0,4,51,radio,121.40857342049614
1,100.0,4,54,radio,177.00899666401133
1,100.0,4,55,radio,97.79699790893378
1,100.0,4,59,radio,158.48606405611818
1,100.0,4,63,radio,217.40794028737767
1,100.0,4,64,radio,190.3427503216237
1,100.0,4,65,radio,198.01994091505026
1,100.0,4,70,radio,191.45300885595924
1,100.0,4,71,radio,229.91096646310712
1,100.0,4,75,radio,85.54309148025922
1,100.0,4,77,radio,143.44814812328534
1,100.0,4,80,radio,177.3495807719883
1,100.0,4,83,radio,201.6942364074889
1,100.0,4,84,radio,185.58502444971148
1,100.0,4,86,radio,13.702149466415868
1,100.0,4,87,radio,234.08906018863846
1,100.0,4,88,radio,102.8648997471927
1,100.0,4,91,radio,203.12849529300414
1,100.0,4,93,radio,242.3365345960035
1,100.0,4,96,radio,97.49399571255658
1,100.0,4,99,radio,178.67255665042688
1,100.0,5,17,radio,201.34899577599086
1,100.0,5,22,radio,215.40813285482054
1,100.0,5,29,radio,102.4795633284998
1,100.0,5,33,radio,127.41468125769495
1,100.0,5,52,radio,128.18283894500075
1,100.0,5,81,radio,223.00562010855234
1,100.0,6,7,radio,199.60970417291833
1,100.0,6,11,radio,222.74414245945948
1,100.0,6,18,radio,224.12456915742194
1,100.0,6,20,radio,219.37466945844045
1,100.0,6,21,radio,248.0119146331482
1,100.0,6,23,radio,81.96501509790629
1,100.0,6,26,radio,237.23353894422263
1,100.0,6,27,radio,173.5934851888169
1,100.0,6,34,radio,159.47123251546026
1,100.0,6,36,radio,135.58001327629387
1,100.0,6,41,radio,102.16674214244088
1,100.0,6,43,radio,96.19693342305669
1,100.0,6,51,radio,233.37698129849917
1,100.0,6,55,radio,148.66288877860543
1,100.0,6,58,radio,157.15125071089943
1,100.0,6,64,radio,174.49159893817236
1,100.0,6,65,radio,216.6430550467751
1,100.0,6,69,radio,193.7002261227384
1,100.0,6,75,radio,155.62894460864283
1,100.0,6,77,radio,168.89807843785556
1,100.0,6,83,radio,50.74094303420076
1,100.0,6,84,radio,59.9177369399079
1,100.0,6,89,radio,76.510522152185
1,100.0,6,94,radio,26.010847737049943
1,100.0,6,97,radio,117.74456463038963
1,100.0,7,11,radio,158.25809868692343
1,100.0,7,16,radio,138.03668497903018
1,100.0,7,19,radio,207.16145828797409
1,100.0,7,23,radio,241.4396622346875
1,100.0,7,27,radio,204.5405106574245
1,100.0,7,34,radio,144.69450576991508
1,100.0,7,40,radio,223.39522823910096
1,100.0,7,43,radio,249.832591949089
1,100.0,7,58,radio,200.47983439737766
1,100.0,7,64,radio,210.6146844358199
1,100.0,7,65,radio,235.41916765633164
1,100.0,7,69,radio,18.62154665971658
1,100.0,7,73,radio,246.28066205043388
1,100.0,7,83,radio,246.41383585342768
1,100.0,7,84,radio,247.82250180320585
1,100.0,7,85,radio,109.00003899081875
1,100.0,7,89,radio,150.3175372336841
1,100.0,7,94,radio,187.27982966673153
1,100.0,7,97,radio,148.78240655400083
1,100.0,8,14,radio,158.88405993050404
1,100.0,8,25,radio,16.861660653684172
1,100.0,8,28,radio,177.26030238042583
1,100.0,8,42,radio,78.76623959540028
1,100.0,8,44,radio,146.91895793259633
1,100.0,8,47,radio,145.30460763513318
1,100.0,8,54,radio,212.76701671076748
1,100.0,8,62,radio,117.12383873490481
1,100.0,8,63,radio,243.32759317430487
1,100.0,8,66,radio,167.36131841019898
1,100.0,8,67,radio,223.88043259740232
1,100.0,8,68,radio,232.0223446136169
1,100.0,8,71,radio,183.69657808462304
1,100.0,8,72,radio,145.50033161474238
1,100.0,8,90,radio,189.63371140174414
1,100.0,8,93,radio,195.03722439575478
1,100.0,9,10,radio,198.63246965186738
1,100.0,9,13,radio,194.9991328185846
1,100.0,9,24,radio,246.39479093519813
1,100.0,9,30,radio,212.37482572094083
1,100.0,9,31,radio,146.72401098661393
1,100.0,9,35,radio,119.27811408636542
1,100.0,9,46,radio,105.55266458029378
1,100.0,9,48,radio,15.256637899616024
1,100.0,9,53,radio,51.98907289036801
1,100.0,9,59,radio,130.63278684924398
1,100.0,9,60,radio,113.45404047454635
1,100.0,9,61,radio,147.23252358089908
1,100.0,9,67,radio,224.3876175282406
1,100.0,9,70,radio,92.73345297140617
1,100.0,9,76,radio,242.41635361501503
1,100.0,9,79,radio,61.11836548861562
1,100.0,9,80,radio,108.753556723447
1,100.0,9,82,radio,33.88285702239409
1,100.0,9,87,radio,139.64811205311727
1,100.0,9,88,radio,185.50422340205625
1,100.0,9,95,radio,192.5767807914547
1,100.0,9,96,radio,221.78911357413378
1,100.0,10,18,radio,159.77683968585683
1,100.0,10,24,radio,163.74975114484906
1,100.0,10,30,radio,31.720204917370907
1,100.0,10,31,radio,170.90231186265444
1,100.0,10,35,radio,125.48183972192949
1,100.0,10,36,radio,209.42745999510186
1,100.0,10,38,radio,171.69109615818755
1,100.0,10,41,radio,249.26143103175832
1,100.0,10,45,radio,64.02349646809365
1,100.0,10,46,radio,98.69736470646012
1,100.0,10,48,radio,196.98807324302658
1,100.0,10,51,radio,114.13990187484828
1,100.0,10,53,radio,244.83571818670578
1,100.0,10,55,radio,225.06232581220695
1,100.0,10,57,radio,216.7089928913888
1,100.0,10,59,radio,139.43375846616203
1,100.0,10,60,radio,196.5077598976692
1,100.0,10,61,radio,112.22254497203313
1,100.0,10,70,radio,144.02459824627184
1,100.0,10,75,radio,202.3663850544353
1,100.0,10,77,radio,181.34490260274757
1,100.0,10,79,radio,217.15428846790016
1,100.0,10,80,radio,97.30495824982405
1,100.0,10,82,radio,175.98291394337124
1,100.0,10,86,radio,130.5415711564711
1,100.0,10,87,radio,233.35516707371193
1,100.0,10,88,radio,128.41898652457903
1,100.0,10,91,radio,126.11202361392823
1,100.0,10,95,radio,190.87030282367132
1,100.0,10,96,radio,46.64186638632725
1,100.0,10,99,radio,138.17595883510268
1,100.0,11,16,radio,199.2664733466219
1,100.0,11,19,radio,63.64628504476918
